id,order_num,user_id,created_at,updated_at
22040,7,1249,07/08/2015 12:20:10,07/13/2015 13:20:32
26498,1,4613,05/24/2015 21:06:13,06/01/2015 09:35:42
33870,3,926,07/04/2015 10:46:22,07/15/2015 02:46:28
17081,2,5482,07/09/2015 00:59:01,07/09/2015 22:03:41
33456,3,9388,07/02/2015 02:53:59,07/12/2015 19:34:40
7746,4,9574,06/28/2015 04:16:46,07/09/2015 07:01:26
21255,2,4016,04/20/2015 03:14:50,05/01/2015 11:49:15
21770,5,7427,06/19/2015 07:11:19,06/26/2015 16:52:41
2877,1,7524,04/17/2015 18:57:17,04/18/2015 08:37:03
1769,1,5154,07/04/2015 08:56:54,07/06/2015 22:10:24
30223,1,9388,06/08/2015 17:07:21,06/22/2015 03:28:20
38515,5,8476,07/05/2015 14:25:45,07/17/2015 04:07:37
28101,2,5589,06/21/2015 22:39:34,06/22/2015 12:14:09
2078,4,1091,07/07/2015 04:07:46,07/21/2015 12:55:47
23986,1,1891,06/24/2015 17:37:51,06/25/2015 22:32:48
29989,3,5141,07/08/2015 19:47:21,07/15/2015 08:02:32
16432,1,8297,06/11/2015 14:41:25,06/11/2015 20:36:41
17109,2,2252,07/08/2015 22:00:50,07/18/2015 21:43:17
26258,2,5929,07/02/2015 18:41:07,07/14/2015 14:04:17
6475,5,5411,07/06/2015 18:46:47,07/14/2015 23:19:43
8484,2,9822,06/14/2015 09:58:18,06/29/2015 08:17:27
8559,1,8891,06/21/2015 01:40:02,06/23/2015 10:11:24
19422,5,8740,06/28/2015 23:54:29,07/05/2015 22:27:41
39978,4,8318,07/09/2015 00:31:28,07/17/2015 22:31:29
36555,2,6970,04/05/2015 08:06:30,04/15/2015 06:33:37
4861,3,1315,07/08/2015 12:53:43,07/20/2015 11:33:31
8096,1,9345,06/23/2015 23:01:04,06/29/2015 17:52:17
27864,1,6041,06/22/2015 09:57:48,07/03/2015 08:27:55
31950,6,9731,07/08/2015 17:46:34,07/23/2015 10:28:48
34351,4,4386,07/02/2015 12:18:06,07/14/2015 06:05:57
37716,5,8423,07/07/2015 01:11:43,07/20/2015 17:41:41
28765,2,5227,07/06/2015 14:57:53,07/12/2015 07:17:49
37527,2,5259,07/07/2015 05:11:19,07/14/2015 12:08:59
39767,5,7127,07/08/2015 18:57:57,07/18/2015 10:45:35
8906,3,8380,05/07/2015 22:32:48,05/21/2015 19:05:36
19726,2,5881,04/25/2015 12:52:22,04/26/2015 22:37:51
7825,1,2387,06/14/2015 16:34:02,06/28/2015 22:14:29
16796,1,2699,05/29/2015 22:36:52,06/13/2015 06:49:39
38063,9,8297,07/09/2015 00:50:51,07/12/2015 14:10:42
27126,3,4636,07/07/2015 20:29:23,07/08/2015 13:21:48
14747,3,5327,07/08/2015 18:40:32,07/19/2015 19:13:24
6705,3,3669,07/04/2015 13:18:59,07/18/2015 08:52:54
17719,3,1102,07/07/2015 21:18:41,07/13/2015 07:43:36
19033,3,9254,06/16/2015 07:28:08,06/27/2015 11:03:13
25650,2,5940,07/02/2015 21:57:04,07/09/2015 16:55:21
26769,4,7643,07/09/2015 00:59:45,07/20/2015 08:16:45
25380,2,3027,06/16/2015 18:08:07,06/18/2015 15:21:36
13368,9,1205,07/09/2015 01:00:41,07/13/2015 19:22:57
2944,2,238,06/01/2015 02:38:24,06/09/2015 19:20:16
21617,1,2794,06/26/2015 15:21:15,07/05/2015 18:57:46
35429,5,445,07/08/2015 17:39:38,07/19/2015 04:51:26
5003,1,3535,06/08/2015 02:32:44,06/12/2015 20:29:45
14979,2,5420,07/03/2015 22:46:50,07/10/2015 12:13:04
34980,4,2982,05/26/2015 09:52:09,05/27/2015 01:21:09
22110,6,3825,07/08/2015 18:59:57,07/15/2015 14:35:43
26149,4,9281,06/29/2015 11:09:30,07/13/2015 03:50:31
33824,6,2637,07/08/2015 15:54:17,07/22/2015 19:20:46
19942,1,9213,07/01/2015 00:20:03,07/08/2015 12:30:25
13783,1,3173,02/07/2015 06:06:15,02/17/2015 06:24:03
30126,1,4113,05/30/2015 20:53:55,06/12/2015 11:11:17
11302,3,4583,07/04/2015 16:00:33,07/12/2015 18:06:49
2685,1,92,04/18/2015 09:36:52,04/21/2015 09:01:19
15587,5,6322,07/08/2015 23:43:10,07/23/2015 00:18:10
12623,10,8451,07/08/2015 23:59:09,07/22/2015 18:05:04
31021,1,541,06/05/2015 17:59:14,06/14/2015 12:39:38
18157,4,9415,07/08/2015 05:05:46,07/21/2015 14:01:15
29993,3,2284,06/21/2015 09:26:37,06/29/2015 04:29:25
10605,3,2536,07/09/2015 00:43:49,07/22/2015 06:05:50
25035,4,3152,07/05/2015 10:54:44,07/05/2015 16:58:49
11348,4,4994,07/07/2015 20:22:14,07/11/2015 17:08:24
39857,3,1945,07/07/2015 08:51:27,07/08/2015 04:08:57
32547,1,7111,04/23/2015 12:00:38,05/07/2015 12:15:52
6695,4,3749,07/08/2015 09:45:21,07/14/2015 21:39:17
28406,6,6102,07/07/2015 07:41:46,07/16/2015 00:48:39
25092,12,1205,07/09/2015 01:00:58,07/12/2015 07:59:21
26355,3,9924,07/04/2015 21:46:51,07/06/2015 01:40:18
9873,2,5912,07/04/2015 16:12:11,07/09/2015 17:11:30
11095,3,9391,07/08/2015 17:50:28,07/12/2015 04:10:38
2571,2,926,06/20/2015 16:03:59,06/29/2015 21:23:23
5488,2,8735,05/13/2015 09:49:02,05/17/2015 23:37:13
10102,4,8503,07/08/2015 09:43:30,07/11/2015 10:14:15
551,1,1092,01/16/2015 05:10:01,01/28/2015 01:39:59
14010,1,8892,04/30/2015 14:29:45,05/13/2015 05:39:48
34796,3,2747,07/05/2015 21:28:00,07/15/2015 04:13:26
32186,2,7065,07/08/2015 13:48:26,07/09/2015 21:02:35
31747,4,3281,06/26/2015 18:09:09,07/10/2015 10:00:25
28901,1,8056,07/05/2015 12:36:11,07/18/2015 18:41:46
32987,2,3807,06/29/2015 18:24:41,07/06/2015 05:36:13
6392,2,3057,06/09/2015 14:02:40,06/09/2015 14:19:41
18682,1,4199,05/10/2015 12:46:41,05/12/2015 10:13:29
5476,2,6017,05/12/2015 20:19:16,05/19/2015 08:29:20
203,2,1371,04/03/2015 23:10:33,04/08/2015 02:50:45
9108,3,7358,07/08/2015 15:43:14,07/19/2015 20:14:57
18956,2,8496,06/30/2015 07:44:58,07/06/2015 05:04:27
32888,1,3209,06/07/2015 03:21:57,06/09/2015 04:34:23
12052,5,441,07/08/2015 17:10:17,07/12/2015 15:48:08
419,3,7435,07/07/2015 02:32:52,07/21/2015 09:14:41
34949,1,9045,04/14/2015 20:11:51,04/28/2015 03:26:38
21867,3,311,07/04/2015 09:17:04,07/09/2015 20:56:37
11317,5,3068,07/06/2015 15:51:12,07/07/2015 14:01:46
5223,1,6291,06/26/2015 02:50:00,07/06/2015 12:27:31
23087,5,2501,06/29/2015 05:27:00,07/03/2015 16:16:39
11726,2,4300,05/29/2015 18:58:47,06/04/2015 04:23:58
23344,2,3332,05/28/2015 16:21:57,06/02/2015 10:08:22
38488,1,1149,04/30/2015 09:24:33,05/09/2015 04:22:14
22565,1,5964,01/30/2015 05:57:44,02/09/2015 13:15:18
7287,1,4380,07/06/2015 19:06:02,07/18/2015 05:40:09
1744,2,1530,06/04/2015 12:04:20,06/13/2015 05:35:01
38229,1,4389,04/12/2015 16:37:54,04/22/2015 19:15:07
31817,4,8465,07/03/2015 06:22:29,07/15/2015 21:31:54
31425,2,1008,06/16/2015 15:35:13,06/25/2015 22:11:34
4344,2,2925,04/25/2015 08:34:56,04/25/2015 15:44:52
39709,4,6349,07/08/2015 23:16:19,07/21/2015 15:32:11
29881,5,9320,07/09/2015 00:35:45,07/16/2015 21:20:44
8454,1,7909,06/15/2015 20:22:07,06/26/2015 20:39:04
27541,4,8059,07/08/2015 22:49:54,07/15/2015 23:05:13
22909,4,5058,06/03/2015 01:18:42,06/06/2015 23:40:01
37893,1,8650,06/27/2015 21:18:56,07/07/2015 08:48:48
10189,1,3885,02/15/2015 06:03:54,02/25/2015 03:21:12
7775,2,8731,06/23/2015 20:16:19,07/06/2015 02:42:07
180,6,8356,07/01/2015 02:04:37,07/10/2015 15:58:21
38615,1,2280,04/10/2015 16:28:23,04/19/2015 13:22:10
35581,3,7325,07/08/2015 06:22:37,07/11/2015 06:23:49
14854,1,8085,07/08/2015 17:06:59,07/19/2015 12:49:53
14605,3,6662,07/06/2015 23:09:23,07/13/2015 08:58:40
17932,4,5967,07/05/2015 15:27:36,07/12/2015 23:51:54
8140,6,6414,07/08/2015 21:53:38,07/15/2015 22:22:31
23397,3,5881,05/08/2015 23:58:36,05/22/2015 06:39:12
12736,5,5728,07/09/2015 00:00:03,07/20/2015 05:46:27
6182,1,7313,05/17/2015 06:19:13,05/31/2015 23:53:31
15401,4,1999,06/17/2015 01:14:47,06/21/2015 06:51:51
1594,1,6416,06/04/2015 15:34:36,06/18/2015 23:21:45
6688,2,3327,06/16/2015 02:19:35,06/28/2015 19:40:42
10632,2,732,06/19/2015 14:27:53,06/20/2015 15:58:11
39847,3,9289,06/16/2015 20:32:14,06/29/2015 22:43:06
36908,5,5125,07/08/2015 15:25:59,07/12/2015 15:47:40
30298,1,6647,06/13/2015 19:28:19,06/22/2015 12:55:45
20445,3,2473,07/06/2015 18:52:33,07/13/2015 20:56:45
39558,6,6224,07/08/2015 18:48:32,07/21/2015 16:45:46
16726,2,7364,06/05/2015 15:56:49,06/11/2015 21:05:41
38975,1,8909,04/12/2015 00:59:53,04/20/2015 16:23:40
6915,8,7338,07/08/2015 16:11:40,07/10/2015 02:01:26
34862,5,9323,07/09/2015 01:00:04,07/20/2015 09:49:00
17349,4,9922,06/12/2015 09:26:58,06/21/2015 13:13:47
21844,3,2781,06/27/2015 10:17:18,07/07/2015 06:54:03
26799,4,1678,07/05/2015 02:03:33,07/16/2015 04:40:42
3276,2,8371,06/24/2015 05:20:38,07/08/2015 04:03:36
16205,1,8594,05/21/2015 06:44:55,05/27/2015 16:19:46
26858,5,5448,07/07/2015 00:27:54,07/17/2015 22:02:38
19981,3,2280,06/08/2015 01:25:27,06/10/2015 00:09:49
37623,2,8824,07/08/2015 10:50:44,07/10/2015 09:52:38
9585,3,3749,07/06/2015 14:04:25,07/06/2015 15:18:06
14611,1,5055,03/14/2015 14:42:36,03/23/2015 18:19:42
12309,1,9451,02/14/2015 11:42:37,02/20/2015 15:27:28
4638,1,6102,06/19/2015 18:29:00,07/03/2015 02:32:05
37810,1,6639,04/13/2015 20:47:11,04/19/2015 15:55:36
23249,5,2280,07/08/2015 19:39:08,07/21/2015 15:01:59
38240,4,3189,07/08/2015 19:25:48,07/15/2015 00:33:03
29734,3,9487,07/08/2015 15:49:54,07/15/2015 06:35:45
11748,5,6224,07/08/2015 17:09:44,07/15/2015 23:57:48
24775,1,6259,06/28/2015 03:02:32,06/30/2015 19:31:28
8831,4,6171,06/18/2015 16:06:53,06/29/2015 20:52:15
29960,2,3145,07/06/2015 18:18:06,07/13/2015 01:30:15
20093,1,5180,01/16/2015 18:49:35,01/22/2015 03:07:27
2148,4,1032,06/03/2015 07:47:37,06/11/2015 15:03:48
14893,3,8362,06/26/2015 03:04:50,06/30/2015 22:26:06
29192,3,6291,07/05/2015 09:14:48,07/09/2015 07:25:02
30228,4,9602,07/08/2015 09:31:25,07/20/2015 05:38:10
25519,4,2568,07/06/2015 14:27:48,07/14/2015 15:45:48
30516,5,4667,07/08/2015 22:34:18,07/16/2015 18:09:16
10251,5,7285,07/08/2015 10:08:06,07/21/2015 00:23:15
32500,3,3975,07/07/2015 05:24:58,07/12/2015 08:59:19
38350,2,4548,06/11/2015 19:42:03,06/16/2015 14:03:14
21487,3,62,07/09/2015 00:53:26,07/17/2015 14:38:39
36343,5,4190,07/08/2015 20:25:35,07/13/2015 05:24:09
25576,4,9984,07/05/2015 02:58:16,07/15/2015 12:55:51
32277,4,740,07/04/2015 04:04:51,07/11/2015 08:45:40
10553,3,7586,07/09/2015 00:46:44,07/19/2015 04:08:29
2300,5,1008,07/08/2015 08:13:16,07/11/2015 01:52:58
22149,1,4073,05/29/2015 02:27:26,06/11/2015 20:03:50
23288,1,6531,05/29/2015 18:40:11,06/11/2015 09:59:39
15364,7,7788,07/06/2015 04:45:15,07/07/2015 13:09:11
3971,5,7694,07/08/2015 22:27:58,07/19/2015 08:56:54
7497,9,8476,07/09/2015 00:45:32,07/11/2015 15:48:40
26652,1,62,07/08/2015 15:27:12,07/16/2015 18:52:55
14089,7,4397,07/08/2015 20:52:24,07/09/2015 11:10:37
23679,3,4199,06/29/2015 09:56:07,07/02/2015 01:01:09
28420,1,8200,03/30/2015 08:43:30,04/10/2015 04:44:09
15991,3,3327,07/01/2015 12:20:43,07/10/2015 12:29:36
4171,1,732,05/23/2015 10:31:51,05/25/2015 14:12:40
22359,7,5391,07/01/2015 17:36:15,07/11/2015 04:43:00
27211,1,5711,06/27/2015 12:23:35,06/28/2015 09:47:18
12821,1,3585,07/04/2015 01:11:06,07/16/2015 04:34:24
11240,1,7174,01/13/2015 02:07:58,01/22/2015 09:59:18
27379,9,1424,07/09/2015 01:00:59,07/21/2015 08:27:54
23417,6,4679,06/27/2015 14:28:52,07/09/2015 14:28:03
35988,7,7721,07/08/2015 18:57:51,07/12/2015 09:28:43
21925,3,280,07/08/2015 05:22:07,07/12/2015 20:26:24
31457,5,8373,07/08/2015 06:03:50,07/14/2015 15:58:36
9730,6,67,07/08/2015 18:29:25,07/12/2015 18:02:09
37635,2,1205,06/19/2015 23:08:32,06/27/2015 16:30:11
34517,1,4682,06/24/2015 14:29:01,07/08/2015 14:37:46
28550,4,8824,07/09/2015 00:58:31,07/17/2015 08:10:19
6337,3,5759,06/26/2015 21:18:38,07/02/2015 03:31:08
22361,1,7975,06/06/2015 22:48:59,06/14/2015 12:54:57
27400,2,7179,07/08/2015 23:44:21,07/23/2015 09:44:56
29988,4,3972,07/06/2015 09:56:50,07/10/2015 06:39:05
28746,3,9602,06/26/2015 19:24:56,06/30/2015 04:28:54
17263,2,9984,03/19/2015 12:28:12,03/27/2015 14:53:22
39699,1,3860,03/22/2015 00:11:33,03/24/2015 10:49:23
8415,4,4906,07/06/2015 18:34:04,07/16/2015 13:26:47
11014,2,2393,07/09/2015 00:38:30,07/16/2015 21:30:13
19507,2,5888,07/05/2015 15:24:04,07/09/2015 13:14:02
25429,1,3903,06/25/2015 14:03:12,06/30/2015 18:00:00
30876,4,6779,06/19/2015 21:33:04,06/24/2015 04:49:14
23379,2,72,07/04/2015 11:57:19,07/13/2015 11:14:50
7244,2,308,06/24/2015 23:11:26,07/06/2015 14:11:28
15872,7,24,07/09/2015 00:41:39,07/17/2015 02:02:20
36719,1,5800,02/05/2015 22:23:45,02/19/2015 19:30:59
5079,4,2294,07/08/2015 16:48:25,07/17/2015 22:57:37
28458,3,8502,06/29/2015 12:26:24,07/02/2015 09:48:29
34799,5,1456,07/08/2015 17:46:37,07/19/2015 11:39:56
1623,1,4363,04/01/2015 09:26:33,04/11/2015 19:33:04
39061,5,4390,06/18/2015 04:03:10,06/18/2015 06:00:33
38442,3,5739,06/25/2015 14:14:19,07/09/2015 10:50:36
13442,7,4994,07/09/2015 00:13:22,07/16/2015 21:03:58
17558,2,4438,06/13/2015 14:52:26,06/20/2015 09:27:46
9620,5,7136,07/08/2015 23:12:45,07/11/2015 21:54:06
33559,3,674,06/06/2015 03:54:10,06/16/2015 01:09:47
31468,3,4363,04/18/2015 06:27:41,04/20/2015 07:00:50
19526,2,6493,07/01/2015 09:50:38,07/14/2015 16:22:58
1831,1,1282,01/23/2015 15:02:00,02/06/2015 13:11:17
26669,4,9254,07/07/2015 04:50:47,07/19/2015 05:01:12
35853,1,9112,07/07/2015 08:28:40,07/17/2015 16:05:25
6583,1,7595,03/28/2015 01:22:36,04/08/2015 19:27:59
28524,2,7919,06/20/2015 14:00:15,06/25/2015 03:40:54
23384,5,2291,07/08/2015 14:32:45,07/16/2015 03:31:38
23501,3,1282,07/08/2015 15:47:23,07/12/2015 06:24:26
26704,1,8784,06/11/2015 13:37:45,06/22/2015 05:04:38
13726,5,5548,07/08/2015 17:38:13,07/18/2015 08:02:20
10010,2,6343,06/29/2015 20:01:45,07/01/2015 07:33:19
2424,1,8479,03/25/2015 19:15:34,04/04/2015 22:28:33
5432,2,1278,06/20/2015 16:25:49,07/02/2015 12:46:21
10469,2,2428,06/15/2015 07:18:50,06/23/2015 14:28:47
23996,1,8492,06/14/2015 14:07:57,06/26/2015 23:16:39
23419,2,2761,07/02/2015 05:36:29,07/05/2015 05:44:43
38792,3,7430,07/05/2015 19:56:04,07/08/2015 13:40:35
10758,3,757,07/06/2015 21:09:35,07/21/2015 06:12:40
27544,4,3807,07/08/2015 10:07:23,07/20/2015 15:45:31
9411,2,7358,07/08/2015 13:21:04,07/13/2015 09:08:50
21997,1,5088,05/10/2015 09:02:24,05/20/2015 03:05:39
27487,1,9602,05/27/2015 04:08:56,05/31/2015 18:12:40
7048,4,2396,07/08/2015 09:07:57,07/21/2015 05:27:29
33087,1,707,06/10/2015 21:27:07,06/21/2015 23:27:49
30698,1,2986,04/04/2015 04:57:11,04/17/2015 15:32:53
613,4,9879,06/08/2015 12:19:39,06/21/2015 09:42:59
16811,1,9010,05/06/2015 13:43:21,05/13/2015 20:54:16
29985,5,2467,06/30/2015 04:38:16,07/13/2015 07:49:38
12624,7,72,07/09/2015 00:31:00,07/23/2015 02:08:29
7306,4,4199,07/02/2015 16:57:22,07/15/2015 21:27:23
434,2,1552,07/01/2015 12:34:09,07/14/2015 11:24:01
15169,4,5203,07/07/2015 19:33:02,07/19/2015 20:17:46
35613,2,5502,03/27/2015 07:05:01,04/09/2015 16:59:02
35044,3,2245,04/23/2015 09:25:46,05/08/2015 07:20:46
283,5,215,07/08/2015 12:13:37,07/10/2015 05:29:11
5838,3,2467,05/04/2015 03:11:01,05/11/2015 19:52:00
6873,2,5456,07/06/2015 05:22:36,07/15/2015 13:23:03
20353,2,1440,03/24/2015 08:17:13,03/27/2015 14:07:45
27231,4,9323,07/09/2015 00:29:09,07/22/2015 02:59:45
2245,3,7612,07/08/2015 21:36:38,07/20/2015 12:07:36
18959,6,4217,07/09/2015 00:55:07,07/17/2015 06:00:03
34023,5,34,07/08/2015 16:33:40,07/23/2015 11:17:22
33970,2,4583,07/02/2015 21:03:53,07/11/2015 04:56:24
13154,3,882,06/29/2015 10:52:17,07/11/2015 14:52:56
763,6,2291,07/08/2015 22:24:47,07/11/2015 23:56:06
28566,5,1258,07/09/2015 01:00:44,07/11/2015 10:18:32
32071,6,432,07/07/2015 07:28:43,07/18/2015 22:38:04
33761,5,1019,07/01/2015 10:43:09,07/05/2015 06:24:06
30179,2,3152,06/17/2015 02:41:54,06/24/2015 12:03:46
6540,8,7325,07/08/2015 18:19:15,07/10/2015 11:16:39
6762,1,1411,03/06/2015 16:03:42,03/17/2015 20:56:52
22438,3,9145,07/03/2015 16:37:33,07/15/2015 16:42:23
26385,2,2232,07/08/2015 20:01:59,07/17/2015 00:33:53
345,7,3904,07/09/2015 00:59:06,07/13/2015 02:29:15
7335,6,3804,07/09/2015 00:55:15,07/11/2015 01:30:15
6847,1,3938,06/28/2015 18:58:32,07/09/2015 23:16:24
6611,3,8735,05/19/2015 18:06:31,06/01/2015 07:25:01
32163,1,1964,03/19/2015 01:44:32,03/24/2015 15:08:25
29796,3,8251,06/29/2015 03:46:27,07/12/2015 12:33:02
17943,2,8,06/25/2015 14:58:30,07/04/2015 16:17:48
22660,2,2589,06/28/2015 14:47:52,07/12/2015 08:27:52
23682,2,85,04/01/2015 18:27:04,04/08/2015 01:24:41
3243,1,7788,05/25/2015 00:03:16,05/27/2015 04:14:59
220,4,384,07/03/2015 02:43:53,07/14/2015 11:29:23
18352,3,8423,07/01/2015 01:01:28,07/09/2015 08:00:14
5033,1,9646,07/07/2015 18:55:25,07/17/2015 12:29:55
22647,1,3926,06/10/2015 22:21:41,06/24/2015 07:59:59
24907,2,1102,07/07/2015 15:48:37,07/15/2015 01:56:54
22127,4,6571,07/07/2015 09:19:14,07/09/2015 00:47:10
35490,4,8662,07/04/2015 19:43:01,07/13/2015 14:03:51
27313,6,8479,07/08/2015 13:32:47,07/12/2015 03:52:07
5891,5,4336,07/08/2015 23:23:24,07/23/2015 15:52:29
31113,1,8395,02/06/2015 21:52:10,02/11/2015 01:28:56
25256,1,2383,06/24/2015 18:23:45,06/29/2015 06:58:37
1463,2,757,07/03/2015 18:27:29,07/18/2015 03:52:22
7952,7,8333,07/07/2015 16:35:08,07/13/2015 18:52:58
20497,4,6160,07/07/2015 09:22:28,07/12/2015 18:14:18
6387,2,8406,04/17/2015 00:18:10,04/24/2015 02:58:14
19898,9,2294,07/09/2015 00:59:23,07/19/2015 02:10:20
26057,2,8480,07/01/2015 16:38:32,07/15/2015 03:07:11
8833,1,1018,07/08/2015 16:08:02,07/13/2015 21:40:28
17631,6,8318,07/09/2015 00:55:22,07/15/2015 16:06:30
21463,5,5391,06/29/2015 21:19:48,07/07/2015 13:00:41
320,1,5554,04/21/2015 01:10:40,04/25/2015 07:35:11
38605,7,2176,07/09/2015 00:52:47,07/13/2015 19:18:43
32913,4,6137,07/08/2015 19:09:07,07/10/2015 17:13:17
21403,10,2246,07/09/2015 00:59:57,07/14/2015 00:37:58
12844,1,8362,03/31/2015 22:52:54,04/10/2015 19:21:57
35334,2,5315,06/25/2015 08:19:23,07/08/2015 13:15:47
36265,2,1559,06/18/2015 12:50:13,06/20/2015 03:25:39
29562,5,4882,07/07/2015 00:23:31,07/16/2015 01:20:48
15739,2,5976,07/08/2015 15:10:50,07/13/2015 11:53:51
37017,2,4271,07/04/2015 13:44:52,07/15/2015 11:14:07
9654,3,7401,07/06/2015 00:27:44,07/20/2015 07:23:10
15517,2,323,05/25/2015 13:16:53,06/01/2015 11:11:24
28110,5,5502,07/08/2015 09:39:01,07/17/2015 15:33:38
28533,1,6779,02/27/2015 16:05:30,03/08/2015 12:19:58
25037,3,4113,06/28/2015 16:58:11,07/06/2015 10:05:25
29570,1,4636,01/01/2015 20:09:19,01/09/2015 10:49:55
14218,3,2291,07/07/2015 22:28:35,07/20/2015 06:52:48
17697,1,4733,02/14/2015 08:20:43,02/24/2015 00:35:58
35083,1,1288,06/21/2015 19:27:19,07/05/2015 13:29:14
38764,3,6724,06/25/2015 07:52:54,07/05/2015 11:11:14
28282,7,4583,07/08/2015 22:26:03,07/09/2015 15:21:35
22891,3,4768,07/08/2015 22:20:10,07/19/2015 11:40:48
6397,5,4334,07/06/2015 17:14:41,07/19/2015 18:19:47
10090,4,6049,07/03/2015 08:34:59,07/08/2015 04:04:34
32178,3,3622,06/22/2015 08:27:39,07/05/2015 14:23:30
17368,1,3457,04/21/2015 13:28:42,04/25/2015 01:24:00
8396,1,876,05/25/2015 23:11:17,05/30/2015 12:19:23
27405,3,5615,07/02/2015 21:15:53,07/15/2015 01:48:26
24098,4,280,07/08/2015 08:23:15,07/11/2015 14:22:27
17341,3,3925,07/08/2015 23:13:52,07/19/2015 20:39:59
14917,4,8423,07/07/2015 00:25:18,07/14/2015 08:39:33
15851,1,2055,04/04/2015 01:23:54,04/08/2015 10:12:57
34308,4,1690,07/08/2015 05:26:58,07/11/2015 06:45:31
13112,3,426,07/08/2015 09:17:06,07/15/2015 18:45:58
27269,3,3450,04/21/2015 23:36:12,05/03/2015 14:57:17
1966,1,1301,06/03/2015 17:43:15,06/04/2015 10:04:53
25257,3,8143,06/26/2015 15:24:43,06/30/2015 00:09:54
35710,2,9720,01/21/2015 23:20:34,02/03/2015 17:29:35
11233,3,568,06/21/2015 16:52:26,06/26/2015 19:55:50
5072,6,882,07/07/2015 17:42:51,07/10/2015 03:27:07
32655,2,1999,01/05/2015 02:18:44,01/12/2015 09:01:04
24430,4,9529,07/08/2015 06:52:27,07/23/2015 06:45:55
35494,2,5290,06/07/2015 21:57:30,06/18/2015 17:51:14
20796,8,2294,07/09/2015 00:56:03,07/23/2015 14:09:25
12084,1,363,06/23/2015 22:07:49,07/05/2015 10:10:18
9132,3,8967,06/29/2015 15:46:44,07/14/2015 03:51:29
30266,1,9081,06/20/2015 14:50:36,07/04/2015 15:38:42
7724,3,9138,07/08/2015 05:55:04,07/11/2015 08:46:06
24839,4,7460,07/08/2015 21:02:01,07/17/2015 23:11:53
10882,7,3925,07/09/2015 00:44:45,07/18/2015 04:09:11
16658,1,8510,06/02/2015 02:25:46,06/04/2015 08:49:25
17317,3,7595,06/30/2015 17:53:43,07/12/2015 04:21:56
16427,1,7922,06/15/2015 12:31:26,06/21/2015 00:59:01
3150,4,9997,07/08/2015 23:16:47,07/20/2015 22:38:37
29999,6,5361,07/08/2015 17:07:08,07/22/2015 14:57:10
27368,1,8824,07/08/2015 08:52:27,07/18/2015 10:58:51
28731,2,9536,06/16/2015 22:21:10,06/21/2015 04:33:37
19577,1,7694,04/02/2015 02:24:44,04/05/2015 12:48:30
17094,1,8238,07/08/2015 16:40:18,07/10/2015 21:41:41
35130,5,7460,07/08/2015 21:53:47,07/12/2015 06:48:10
23920,4,2211,07/08/2015 23:10:12,07/16/2015 12:24:29
16193,2,546,04/17/2015 08:44:25,04/24/2015 06:35:36
38000,6,8056,07/08/2015 22:56:06,07/19/2015 15:22:47
38513,5,5408,07/08/2015 00:30:54,07/19/2015 09:59:27
17104,4,3535,07/07/2015 16:51:46,07/13/2015 16:14:46
7140,1,8956,06/14/2015 07:56:36,06/27/2015 21:06:34
20998,3,6422,06/27/2015 15:48:31,06/30/2015 14:10:48
31944,3,5604,07/07/2015 20:03:23,07/10/2015 03:21:28
9641,3,6137,07/07/2015 12:59:14,07/15/2015 10:31:01
16220,2,6838,07/08/2015 20:35:48,07/10/2015 01:59:38
21860,3,8497,07/09/2015 00:58:02,07/20/2015 08:28:07
52,2,7127,07/03/2015 18:43:37,07/07/2015 01:40:52
19155,1,4707,05/30/2015 02:45:34,06/13/2015 12:31:02
29465,2,8894,07/02/2015 21:08:16,07/11/2015 23:53:50
27702,2,6291,06/27/2015 18:43:53,06/28/2015 09:28:34
11870,4,8,07/09/2015 00:55:54,07/18/2015 04:18:42
7542,1,9936,02/21/2015 23:32:43,02/22/2015 11:04:20
340,2,6836,07/08/2015 13:42:42,07/20/2015 07:55:09
21145,4,5259,07/08/2015 17:14:44,07/23/2015 15:41:15
34696,1,1652,06/22/2015 13:59:09,06/25/2015 06:15:50
16421,1,37,06/25/2015 13:52:14,07/09/2015 05:12:47
14056,6,7321,07/08/2015 23:06:02,07/11/2015 10:06:07
13482,4,4920,05/24/2015 20:19:00,06/02/2015 21:30:29
17759,3,384,06/16/2015 00:04:12,06/26/2015 11:32:49
23410,8,1440,07/04/2015 07:39:09,07/11/2015 21:05:38
7176,4,34,07/07/2015 20:50:38,07/14/2015 18:08:35
28519,1,8378,06/17/2015 06:05:54,06/18/2015 09:27:54
6310,2,995,07/05/2015 17:00:16,07/09/2015 13:26:25
23060,3,8864,06/02/2015 10:56:13,06/16/2015 10:16:38
30328,6,2188,07/07/2015 05:20:16,07/11/2015 20:30:12
35611,1,8995,06/02/2015 16:35:46,06/10/2015 13:07:36
24611,1,2982,02/19/2015 00:40:58,02/19/2015 14:53:04
13185,5,9602,07/08/2015 17:52:50,07/12/2015 18:18:49
11698,4,874,07/08/2015 07:04:29,07/17/2015 12:37:58
14472,1,8032,06/10/2015 16:30:55,06/17/2015 02:54:29
18910,1,3296,01/05/2015 22:09:12,01/19/2015 02:25:11
690,3,8470,07/06/2015 20:14:50,07/11/2015 11:24:16
31498,4,1092,06/21/2015 07:12:12,07/02/2015 20:30:13
14360,1,1760,04/09/2015 12:54:32,04/09/2015 20:06:42
